Age,Gender,ContractType,MonthlyCharges,TotalCharges,TechSupport,InternetService,Tenure,PaperlessBilling,PaymentMethod,AverageMonthlyCharges,CustomerLifetimeValue
-0.5196581827134978,-0.8583748527670163,0.6902963100890049,-1.4384040063507317,-0.31846383399296857,-0.47817509684053056,1.8884252164394695,0.9274522944990589,-1.2043430018384487,0.621585024043105,-1.4276114637145885,-0.35808871939871345
0.5776217726631837,-0.8583748527670163,-0.6605399474095829,-1.6206998065559384,-0.8003134614166847,-0.47817509684053056,1.8884252164394695,-0.8780772122366408,0.8303282357878811,-1.3520458090054273,-1.282220345609718,-0.9089805211075297
-0.7025381752762782,-0.8583748527670163,0.6902963100890049,1.082349643953528,1.8130247288475536,-0.47817509684053056,0.3943676458610071,1.3632697616421587,-1.2043430018384487,-1.3520458090054273,1.0082767417194693,2.0788117322693695
-0.611098178994888,1.164992190505637,-0.6605399474095829,-1.0437242736759402,-0.6959462737508981,2.0912841480188917,0.3943676458610071,-0.6912982977467409,0.8303282357878811,0.621585024043105,-1.052318770620177,-0.7896590050571938
1.8577817206026457,-0.8583748527670163,-0.6605399474095829,-0.8208388908892175,-0.18753377793652312,2.0912841480188917,-1.0996899247174556,-1.0648561267265408,0.8303282357878811,-1.3520458090054273,-1.439519320981008,-0.9916586966678903
-0.7025381752762782,-0.8583748527670163,0.6902963100890049,0.6728369911228252,1.1068352246516844,2.0912841480188917,0.3943676458610071,0.9274522944990589,-1.2043430018384487,1.6084004405673713,0.635073203382517,1.2714353513964625
-1.8912581269343498,1.164992190505637,-0.6605399474095829,-0.13064538167895595,-0.15504477848488202,2.0912841480188917,-1.0996899247174556,-0.06870191611374098,0.8303282357878811,0.621585024043105,-0.28131665314104,-0.1712540456774905
-0.611098178994888,1.164992190505637,-0.6605399474095829,0.7691451656567533,-0.5783196597104429,-0.47817509684053056,0.3943676458610071,-0.9403368503999409,0.8303282357878811,0.621585024043105,0.8197447352709569,-0.655178176081327
-0.42821818643210774,-0.8583748527670163,-0.6605399474095829,-0.16477169194116875,-0.11891241050157814,-0.47817509684053056,0.3943676458610071,-0.06870191611374098,0.8303282357878811,0.621585024043105,-0.18719365084796494,-0.12994442507084275
0.8519417615073541,-0.8583748527670163,-0.6605399474095829,-0.09929112197403517,-0.7089095284605139,-0.47817509684053056,-1.0996899247174556,-1.0025964885632408,0.8303282357878811,0.621585024043105,0.08864489711371358,-0.8044797091452573
-0.8854181678390584,1.164992190505637,2.0411325675875926,0.30110443179356056,1.7535119730977262,2.0912841480188917,0.3943676458610071,2.1103854196017586,-1.2043430018384487,0.621585024043105,0.223910214556816,2.010771648031948
-1.0682981604018387,-0.8583748527670163,0.6902963100890049,-0.3552925047879517,0.7977759531139432,2.0912841480188917,0.3943676458610071,1.5500486761320589,-1.2043430018384487,-0.3652303924811611,-0.3591872058268423,0.9180922973765755
0.12042179125623306,-0.8583748527670163,-0.6605399474095829,-0.972867929674623,-0.7806667303228656,-0.47817509684053056,1.8884252164394695,-0.9403368503999409,0.8303282357878811,-0.3652303924811611,-0.9372684225760147,-0.8865186938610696
-0.7939781715576683,1.164992190505637,-0.6605399474095829,0.5937682642724501,-0.7729782563461275,-0.47817509684053056,0.3943676458610071,-1.1271157648898409,0.8303282357878811,-0.3652303924811611,0.5873406888921894,-0.8777285712992189
-0.8854181678390584,-0.8583748527670163,2.0411325675875926,-0.7563774470456249,-0.09252349235250554,-0.47817509684053056,-1.0996899247174556,0.429375189192659,-1.2043430018384487,0.621585024043105,-0.7498533028144978,-0.09977435159373796
1.5834617317584752,1.164992190505637,2.0411325675875926,0.4825664801328687,2.632063712160296,-0.47817509684053056,0.3943676458610071,2.919760715724659,-1.2043430018384487,-1.3520458090054273,0.4090894683504505,3.0152073119429166
1.400581739195695,-0.8583748527670163,2.0411325675875926,-1.6206998065559384,-0.4347804802528783,-0.47817509684053056,1.8884252164394695,0.7406733800091589,-1.2043430018384487,-1.3520458090054273,-1.5293612783644626,-0.49107188090793996
0.39474178010040345,1.164992190505637,-0.6605399474095829,1.665424749186987,-0.3669253737884631,-0.47817509684053056,0.3943676458610071,-0.8158175740733409,-1.2043430018384487,1.6084004405673713,1.409398036107794,-0.4134941061669123
-0.7939781715576683,1.164992190505637,0.6902963100890049,-0.8199506696396568,0.13956433019735567,-0.47817509684053056,-1.0996899247174556,0.9274522944990589,0.8303282357878811,-0.3652303924811611,-0.7647557173055384,0.165568343393425
-0.06245820130654721,-0.8583748527670163,-0.6605399474095829,-0.07859062913070501,-0.7709712551658217,-0.47817509684053056,-1.0996899247174556,-1.1271157648898409,0.8303282357878811,-1.3520458090054273,0.6221949368033562,-0.875433995495224
0.5776217726631837,-0.8583748527670163,0.6902963100890049,2.8537167558067824,2.9359133458151088,2.0912841480188917,0.3943676458610071,1.2387504853155589,0.8303282357878811,1.6084004405673713,2.5979019956447686,3.3625942613271698
-0.3367781901507176,1.164992190505637,-0.6605399474095829,0.5837906971783113,0.04273852369964919,-0.47817509684053056,0.3943676458610071,-0.19322119244034094,0.8303282357878811,-0.3652303924811611,0.5185940016199447,0.05486878079622138
2.040661713165426,1.164992190505637,2.0411325675875926,-0.2181644694041537,1.8820383726248135,2.0912841480188917,-1.0996899247174556,2.982020353887959,-1.2043430018384487,-1.3520458090054273,-0.19689622089455677,2.1577140461846454
-0.9768581641204486,1.164992190505637,-0.6605399474095829,-1.6206998065559384,-0.7854356799753502,-0.47817509684053056,1.8884252164394695,-0.6912982977467409,0.8303282357878811,-0.3652303924811611,-1.5185495801349114,-0.8919709659326753
-0.15389819758793735,-0.8583748527670163,-0.6605399474095829,-1.0590159195204158,-0.43747647390681504,-0.47817509684053056,1.8884252164394695,-0.006442277950440979,0.8303282357878811,0.621585024043105,-1.0794808283051973,-0.49415417197321193
0.2118617875376232,-0.8583748527670163,2.0411325675875926,-1.5837453688957936,-0.18753377793652312,-0.47817509684053056,1.8884252164394695,2.919760715724659,0.8303282357878811,-0.3652303924811611,-1.4969242724998457,0.1710056949416069
-1.1597381566832288,-0.8583748527670163,-0.6605399474095829,2.7197877319029087,-0.3732686570971434,-0.47817509684053056,0.3943676458610071,-0.9403368503999409,0.8303282357878811,1.6084004405673713,2.600236582920974,-0.4207462914375578
-0.15389819758793735,1.164992190505637,0.6902963100890049,0.8313521333236537,0.2501975601765469,-0.47817509684053056,-1.0996899247174556,-0.13096155427704095,0.8303282357878811,-1.3520458090054273,0.9376180164490048,0.2920537361869501
0.4861817763817936,1.164992190505637,0.6902963100890049,-1.1540783804710688,-0.6182239108674272,-0.47817509684053056,1.8884252164394695,-0.44225974509354093,-1.2043430018384487,0.621585024043105,-1.1276684658934728,-0.7008001368852553
2.6807416871351566,1.164992190505637,2.0411325675875926,1.066928995027087,3.1425480196490265,-0.47817509684053056,0.3943676458610071,2.7952414393980587,0.8303282357878811,-0.3652303924811611,0.8950078324061645,3.5988367346741104
2.223541705728206,1.164992190505637,-0.6605399474095829,2.809380419052359,-0.07773012288748478,-0.47817509684053056,0.3943676458610071,-0.6912982977467409,0.8303282357878811,-1.3520458090054273,2.1685252223459552,-0.08286130342661104
1.0348217540701343,-0.8583748527670163,-0.6605399474095829,-0.3113786691220707,-0.5795009455959812,-0.47817509684053056,-1.0996899247174556,-0.7535579359100408,0.8303282357878811,0.621585024043105,-0.23646069255862656,-0.6565287233740513
0.2118617875376232,1.164992190505637,-0.6605399474095829,-1.0636374187419162,-0.5062055658067132,-0.47817509684053056,-1.0996899247174556,-0.19322119244034094,-1.2043430018384487,-0.3652303924811611,-1.0702635081788503,-0.572731161788442
-1.98269812321574,-0.8583748527670163,-0.6605399474095829,1.3276528447021692,-0.33376559092054153,2.0912841480188917,0.3943676458610071,-0.8158175740733409,-1.2043430018384487,0.621585024043105,1.6253469548416466,-0.3755829996956833
-0.611098178994888,-0.8583748527670163,-0.6605399474095829,0.1621663513592557,-0.7270706065359585,-0.47817509684053056,-1.0996899247174556,-1.0648561267265408,-1.2043430018384487,0.621585024043105,0.45635188053837594,-0.8252430105001806
0.30330178381901335,1.164992190505637,-0.6605399474095829,-0.7028476530082983,-0.42627230071133243,2.0912841480188917,-1.0996899247174556,-0.31774046876694095,-1.2043430018384487,0.621585024043105,-0.6527241566105835,-0.48134460067330626
1.1262617503515244,1.164992190505637,-0.6605399474095829,1.1436153992581644,-0.5475979847882667,2.0912841480188917,0.3943676458610071,-0.9403368503999409,-1.2043430018384487,0.621585024043105,1.0865061314502547,-0.620054523625936
-1.98269812321574,1.164992190505637,-0.6605399474095829,-1.6206998065559384,-0.7612507987225554,-0.47817509684053056,1.8884252164394695,-0.6290386595834409,0.8303282357878811,-0.3652303924811611,-1.4776222498627316,-0.8643207363813923
0.39474178010040345,-0.8583748527670163,0.6902963100890049,-1.6206998065559384,-0.22304945017678718,-0.47817509684053056,1.8884252164394695,1.301010123478859,-1.2043430018384487,-1.3520458090054273,-1.4379324023347662,-0.2490028162083984
-1.2511781529646189,1.164992190505637,-0.6605399474095829,-0.052624814297000985,0.01669787343652198,-0.47817509684053056,-1.0996899247174556,0.11807699837615901,0.8303282357878811,0.621585024043105,-0.15929497385616176,0.02509687702237347
-1.98269812321574,1.164992190505637,0.6902963100890049,-0.8100990024936014,-0.2861560235686921,2.0912841480188917,0.3943676458610071,-0.006442277950440979,-1.2043430018384487,1.6084004405673713,-0.7040692411167317,-0.32115166086230457
-0.5196581827134978,1.164992190505637,2.0411325675875926,0.7576264005435155,1.8075571890221742,2.0912841480188917,0.3943676458610071,1.7368275906219588,-1.2043430018384487,-0.3652303924811611,0.5938960181758078,2.072560772023903
1.8577817206026457,-0.8583748527670163,2.0411325675875926,-0.7518354886327921,0.7416925697582284,2.0912841480188917,-1.0996899247174556,1.8613468669485587,0.8303282357878811,0.621585024043105,-0.6095349820827691,0.8539729656507307
0.760501765225964,1.164992190505637,-0.6605399474095829,-1.5202086016394087,-0.7081302466934531,-0.47817509684053056,1.8884252164394695,-0.6290386595834409,0.8303282357878811,1.6084004405673713,-1.2260288539179836,-0.8035887674234794
